Place ID,Name,Latitude,Longitude,Address,County,Tags,Rating
1472,Dardistown Castle,53.66451120000001,-6.313696500000001,"Dardistown Castle, Dardistown, Julianstown, ",Meath,"Activity,Experience,Attraction,Historic Houses and Castle,Castle,Tour",4.498127674750356
1473,Darkest Discoveries Donegal,55.03852108373649,-8.338973711084009,", Carrickfinn, ",Donegal,"Activity,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour",4.8
1474,Dartfield Country Estate and Horse Museum,53.219883,-8.479863000000002,"Dartfield, Kilreekill, ",Galway,"Activity,Experience,Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Learning,Attraction,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops ,Shopping",1.0
1475,Dartfield Equestrian and Heritage Centre,53.219883,-8.479863000000002,"Dartfield, Kilreekill, ",Galway,"Activity,Experience,Horse Riding,Equestrian,Activity Operator,Attraction,Museums and Attraction,Cafe,Food and Drink",1.0
1476,David Condon Woodcraft,52.2490888,-9.705279,"Ballyard, Clahane, Tralee, V92 W2H4",Kerry,"Activity,Experience,Craft,Shopping,Learning,Activity Operator,Food Shops ",5.0
1477,Davy Byrnes,53.34183389999999,-6.2593664,"21 Duke St, , D02 K380",Dublin,"Activity,Food and Drink,Pubs and Bar",4.4
1478,Dax Restaurant,53.33481099999999,-6.254518,"Pembroke Street Upper Pembroke Street Upper, Dublin, D02 AK20",Dublin,"Activity,Food and Drink,Restaurant",4.7
1479,Day Tour of Wicklow with Activity Options,53.00984135442019,-6.335353466564925,"17 Dodder Lawn, Dodder Valley Park, Dublin City, ",Dublin,"Activity,Activity Operator,Tour",5.0
1480,Day Tours by Coach with Keating Coaches,52.4742570239969,-8.86302723068896,", Ballingarry, ",Limerick,"Activity,Experience,Activity Operator,Tour",5.0
1481,DCU Language Services - Dublin City University,53.3850725,-6.2605998,"DCU Language Services Ltd., Office VBG 09, Dublin City University, Glasnevin, D09 NA55",Dublin,"Activity,Learning",4.7
1482,De Barra's Folk Club,51.62295310000001,-8.889014500000002,"55 Pearse St, Scartagh, Clonakilty, P85 RH95",Cork,"Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar",4.7
1483,De Bruir Design Ltd.,53.15750646154343,-6.918311383081118,"Monasterevin Road, Kildare Town, ",Kildare,"Activity,Experience,Craft,Shopping,Learning,Shopping Centres and Department Store,Food Shops ",5.0
1484,Dick's Bike Hire,53.0931234,-8.2144973,"Dominic St, Portumna, ",Galway,"Activity,Experience,Cycling,Activity Operator,Nature and Wildlife,Bike Rental",5.0
1485,Dead Centre Brewing Company,53.42365459999999,-7.9406642,"Custume Pier Appartments, Athlone, N37 N1F2",Westmeath,"Activity,Food and Drink,Experience,Restaurant,Attraction,Museums and Attraction,Fast Food,Pubs and Bar",4.6
1486,Dean Crowe Theatre,53.4219225,-7.943734400000002,"5 Chapel St, Athlone, N37 P6X0",Westmeath,"Activity,Experience",4.8
1487,Deane's Equestrian Centre,54.6388816,-8.3741664,"Darney, , ",Donegal,Activity Experience Horse Riding Equestrian Activity Operator Nature and Wildlife Food Shops  Shopping,5.0
1488,"Declan Killen, Goldsmith",53.3421272,-6.264306199999999,"12 Fade St, Dublin, D02 AT25",Dublin,"Activity,Shopping,Shopping Centres and Department Store",5.0
1489,Deer Park Café Bar,53.380601,-6.078445500000001,"Deer Park Golf Club Howth Castle, Howth, ",Dublin,"Activity,Food and Drink,Restaurant,Cafe,Pubs and Bar,Seafood,Vegetarian",4.3
1490,Deer Park Golf Course,53.38079099999999,-6.077134899999999,", Howth, D13 T8K1",Dublin,"Activity,Golf",4.4
1491,Deerfield's Restaurant at The Inn at Dromoland,52.7894922,-8.9150729,"Inn At, Dromoland, ",Clare,"Activity,Food and Drink,Experience,Restaurant",3.0
1492,Deerpark Pitch & Putt Club,52.066112,-9.5044083,"Moyeightragh, Killarney, ",Kerry,"Activity,Experience,Pitch And Putt,General,Pitch and Putt,Activity Operator",4.8
1493,National Memorial to members of the Defence Forces,53.3400158,-6.2512569,"90 Merrion Square W, Dublin Southside, Dublin, ",Dublin,"Activity,Attraction,Public Sculpture",4.6
1494,Dela Restaurant,53.2710530071245,-9.057145605557253,"51 Lower Dominic Street, Galway City, ",Galway,"Activity,Food and Drink,Experience,Restaurant,Local Produce,Vegetarian",4.7
1495,Delfin English School,53.35350652484392,-6.261890530380242,"2 Parnell Square East, , ",Dublin,"Activity,Learning",4.7
1496,Delgany Golf Club,53.1327029,-6.1015633,"Stylebawn, Stilebawn, Delgany, ",Wicklow,"Golf Course,Activity,Experience,Golf,Activity Operator",4.5
1497,Delicious Dublin Tours,53.3498053,-6.2603097,", , ",Dublin,"Activity,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour",4.498127674750356
1498,Delphi Fishery,53.632087,-9.7456373,"Tawnyinlough, Leenaun, , H91 R5Y6",Galway,"Activity,Experience,Fishing,Angling,Activity Operator,Food and Drink,Restaurant,Pubs and Bar,Nature and Wildlife",4.8
1499,Delphi Resort,53.6213522,-9.755718299999998,"Delphi Resort, Leenane, H91DP08",Galway,"Activity,Experience,Climbing,Activity Operator,Cycling,Kayaking,Kitesurfing,Windsurfing,Surfing,Walking ,Walking,Adventure Park",4.3
1500,The Spa at Delphi Resort,53.62340429999999,-9.754457699999998,"Delphi Resort, Tawnyinlough, Leenaun, , H91 DP08",Galway,"Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Activity Operator",4.3
1501,Delta Sensory Gardens,52.8446785,-6.925798200000001,"Strawhall Industrial Estate, Strawhall, , ",Carlow,"Activity,Experience,Restaurant,Gardens,Attraction,Garden,Shopping,Cafe,Food and Drink,Food Shops ",4.8
1502,Dennehy’s Bar,51.90009996216244,-8.476633604635026,"11 Cornmarket Street, Cork City, ",Cork,"Activity,Food and Drink,Experience,Pubs and Bar",4.7
1503,Derg Isle Adventure Centre,52.9081402,-8.5104691,"R352, Carrowmore, V94 V8C2",Clare,"Activity,Climbing,Activity Operator,Fishing,Angling,Kayaking,Zip Lining,Adventure Park,Boat,Tour",4.9
1504,Cois Lacha Restaurant at The Lakeside Hotel,52.811047,-8.444048,", Ballina, V94 E2D6",Clare,"Activity,Food and Drink,Experience,Restaurant",4.5
1505,Deros Tours,52.058222,-9.508798,"22 Main Street, Killarney, ",Kerry,"Activity,Experience,Activity Operator,Tour",4.5
1506,Derreen Gardens,51.7689586,-9.7800023,"Derreen Garden Lauragh, Derreen, Beara, , V93 D792",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Gardening,Gardens,Attraction,Garden,Cafe,Food and Drink",4.7
1507,Derrigimlagh,53.46112609999999,-10.0229055,", Ballinaboy, ",Galway,"Activity,Experience",4.498127674750356
1508,Derryclare Lough,53.4711744,-9.777187,"Derryclare Lough, , ",Galway,"Activity,Nature and Wildlife",4.8
1509,Derryglad Folk & Heritage Museum,53.4658484,-8.0803064,"Derryglad, , N37 X6X8",Roscommon,"Activity,Experience,Attraction,Museums and Attraction,Tour",4.9
1510,Derrymore Beach,52.237877,-9.8583473,", Derrymore, ",Dublin,"Activity,Experience,Attraction,Beach",4.8
1511,Derrymore Springs,53.495092,-7.0736152,"Derrymore Springs, Derrymore, ",Westmeath,"Activity,Experience,Kayaking,Activity Operator",4.7
1512,Doire Fhíonáin (Derrynane),51.7598406,-10.1373675,"Derrynane Beach, Darrynane More, , ",Kerry,"Activity,Experience,Attraction,Beach",4.498127674750356
1513,Derrynane House,51.762446,-10.1306684,"Darrynane More, , V23 FX65",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Gardens,Attraction,Garden,Historic Houses and Castle,Cafe,Food and Drink",4.7
1514,Derrynane Sea Sports,51.765396,-10.120897,"Darrynane Beg, Caherdaniel, ",Kerry,"Activity,Experience,Kayaking,Activity Operator,Sailing",4.6
1515,Des Carty Traditional Music School,53.2881039,-6.3730437,"Blessington Rd, Tallaght, D24 KV8N",Dublin,"Activity,Learning,Activity Operator",4.8
1516,Des McCaffrey Coaches,53.42397,-6.474157,"1 Kilbreena Road, Dunboyne, ",Meath,"Activity,Experience,Transport,Coach,Road",4.9
1517,Deserted Village Achill Island,53.996425,-10.0767149,"Slievemore Deserted Village, Bal of Dookinelly (Calvy), , ",Mayo,"Activity,Experience,Ruins,Attraction,Historic Houses and Castle",4.5
1518,Deserted Village Guided Tour,53.996425,-10.0767149,"Slievemore Deserted Village, Bal of Dookinelly (Calvy), , ",Mayo,"Activity,Experience,Activity Operator,Ruins,Attraction,Historic Houses and Castle,Tour,Walking",4.5
1519,Designer Mart at Cow's Lane,53.3441486,-6.268711000000001,"Cow's Ln, Temple Bar, , ",Dublin,"Activity,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",3.7
1520,designist,53.3426386,-6.2646535,"68 South Great George's Street, , D02 RP08",Dublin,"Activity,Craft,Shopping,Shopping Centres and Department Store",4.6
1521,Designyard,53.34221300000001,-6.256376899999999,"25 Frederick St S, Dublin, D02 E424",Dublin,"Activity,Shopping,Shopping Centres and Department Store",4.9
1522,Desmond Castle Adare,52.56950399999999,-8.78202,"Limerick Road, Gortaganniff, Adare, ",Limerick,"Activity,Experience,Attraction,Historic Houses and Castle,Castle,Ruins,Tour",4.9
1523,Desmond Castle Kinsale,51.7072605,-8.524661499999999,"Cork St, Sleveen, Kinsale, ",Cork,"Activity,Experience,Castle,Attraction,Historic Houses and Castle,Museums and Attraction",4.1
1524,Desmond Castle Newcastle West,52.450419,-9.060708,"The Square, Newcastle West, ",Limerick,"Activity,Experience,Attraction,Historic Houses and Castle,Castle",4.5
1525,Desmond Tours,52.6541454,-7.2447879,", Kilkenny City, ",Kilkenny,Activity Experience Transport Activity Operator Tour Coach Road,4.498127674750356
1526,Devitt's of Camden Street,53.3355369,-6.265438100000001,"78 Camden Street Lower, Saint Kevin's, Dublin, D02 C642",Dublin,"Activity,Food and Drink,Pubs and Bar",4.5
1527,Dicey Reilly's Pub,54.5028462,-8.1901326,"Market Street, Townparks, Ballyshannon, F94 FY61",Donegal,"Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar",4.5
1528,Dicey's Garden,53.3358582,-6.263555999999999,"21-25 Harcourt St, Saint Kevin's, Dublin, D02 YF24",Dublin,"Activity,Food and Drink,Pubs and Bar",3.4
1529,Dick Mack's,52.14123470000001,-10.2706481,"47 Green St, Dingle, V92 FF25",Kerry,"Activity,Food and Drink,Experience,Pubs and Bar",4.7
1530,Martin’s Coaches,52.6603326,-8.498602700000001,"Unit 7, Annacotty Business Park, Biddyford, Annacotty, ",Limerick,"Activity,Experience,Transport,Coach,Road",4.1
1531,Dick's Bar,52.5631139,-8.7654374,"Knockanes, Adare, ",Limerick,"Activity,Food and Drink,Experience,Pubs and Bar",4.6
1532,Dillon's Bar and Grill at Dillon's Hotel,54.9503802,-7.736899599999998,"27 Upper Main St, Letterkenny, F92 E30F",Donegal,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.4
1533,"Dingle, Killarney and the Wild Atlantic Way - Rabbie's Small Group Tours",53.3423932,-6.2555903,"opposite the Kilkenny Shop, Nassau St, , ",Dublin,"Activity,Activity Operator,Tour",4.9
1534,Dingle Art School,52.141836,-10.289276,"Main Street, Dingle, ",Kerry,"Activity,Experience,Craft,Shopping,Learning,Activity Operator",4.498127674750356
1535,Dingle Boat Tours - Private Boat Hire,52.1387052,-10.278169,"Dingle Boat Tours, Dingle Marina, Farrannakilla, Dingle, ",Kerry,"Activity,Experience,Activity Operator,Nature and Wildlife,Boat,Tour",4.7
1536,Dingle Boat Tours - Harbour Cruise,52.1387052,-10.278169,"Dingle Boat Tours, Dingle Marina, Farrannakilla, Dingle, ",Kerry,"Activity,Experience,Activity Operator,Nature and Wildlife,Boat,Tour",4.7
1537,Blasket Eco Tour by Dingle Boat Tours,52.1387052,-10.278169,"Dingle Marina, Farrannakilla, Dingle, ",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour",5.0
1538,Dingle Boat Tours - Dingle to Great Blasket Island Ferry,52.1387057580974,-10.278169067459087,"Marina Centre, Dingle, ",Kerry,Activity Experience Bird Watching Nature and Wildlife Activity Operator Boat Tour,4.498127674750356
1539,Dingle Boat Tours - Sea Fishing,52.1387052,-10.278169,"Dingle Marina, Farrannakilla, Dingle, ",Kerry,"Activity,Experience,Fishing,Angling,Activity Operator,Boat,Tour",4.7
1540,Dingle Boat Tours - Self Drive Boat Rental,52.1387107,-10.2782348,"Dingle Marina, The-Wood, Dingle, ",Kerry,"Activity,Experience,Activity Operator,Boat,Tour",4.7
1541,Dingle Boat Tours - Wildlife RIB Adventure,52.1387052,-10.278169,"Dingle Marina, Farrannakilla, Dingle, ",Kerry,"Activity,Experience,Cruising,Activity Operator,Nature and Wildlife,Day Tour,Tour,Boat",4.7
1542,Dingle Cookery School,52.1412601,-10.2810225,"The Wood, The-Wood, Dingle, ",Kerry,"Activity,Food and Drink,Experience,Cooking,Cookery,Learning,Restaurant,Activity Operator,Local Produce",4.5
1543,Dingle Crystal,52.1544201,-10.2922701,"Unit 4, Ballynabooly, Ballinaboula Industrial Estate, , V92 HK57",Kerry,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Activity Operator,Food Shops ,Tour",4.9
1544,Dingle Darkroom - Photo Tours in Kerry,52.14245644375672,-10.28734445321902,", Milltown, ",Kerry,"Activity,Experience,Learning,Photography,Activity Operator,Tour",4.498127674750356
1545,Dingle Dolphin Boat Tours,52.139158,-10.27462,"Dingle Dolphin Boat Tours, Dingle, ",Kerry,"Activity,Experience,Cruising,Activity Operator,Nature and Wildlife,Boat,Tour",4.6
1546,Dingle Dolphin Tours – Harbour Cruise,52.13917347564386,-10.27455868416132,"Unit 2, Dingle Tourist Offices, Dingle Pier, , ",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour",4.6
1547,Dingle Electric Bike Experience,52.1393397,-10.2748397,"Strand St, Dingle, V92 WK49",Kerry,"Activity,Experience,Cycling,Activity Operator,Bike Rental",5.0
1548,Dingle Friday Market,52.1393616,-10.2706526,"Holyground, Dingle, ",Kerry,"Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops ",4.0
1549,Dingle Film Walks,52.1325179,-10.4626825,"The Blasket Centre, Ballynaraha North, Dunquin, ",Kerry,"Activity,Experience,Walking ,Walking,Activity Operator,Tour",4.6
1550,Dingle Horse Riding,52.151897,-10.281271,"The Stables, Baile na Buaile, Farranflaherty, Dingle, ",Kerry,"Activity,Experience,Horse Riding,Equestrian,Activity Operator",4.8
1551,Dingle Marina,52.1395920455639,-10.2735526092428,"The Quay, Dingle, ",Kerry,"Activity,Experience,Cruising,Kayaking,Activity Operator,Sailing,Marina,Venue",4.5
1552,Dingle Oceanworld Aquarium,52.1396694,-10.2784479,"The Wood, Farrannakilla, Dingle, ",Kerry,"Activity,Experience,Learning,Attraction,Zoos and Aquarium,Cafe,Food and Drink,Nature and Wildlife,Food Shops ,Shopping",4.6
1553,Dingle Sailing Centre,52.13856139999999,-10.2783279,"The Marina Centre, Farrannakilla, Dingle, ",Kerry,"Activity,Sailing,Activity Operator",4.7
1554,Dingle Sea Safari ,52.13915309999999,-10.2745923,"Unit 1, tourist offices centre, The Pier, Strand St, Dingle, V92 W52C",Kerry,"Activity,Experience,Cruising,Activity Operator,Nature and Wildlife,Day Tour,Tour,Boat",4.9
1555,Dingle Shuttle Bus,52.1412568337814,-10.2692550723326,", Dingle, ",Kerry,"Activity,Experience,Transport,Coach,Road",5.0
1556,Dingle Slea Head Tours,52.11783867901397,-10.45631544219964,"Cooleen, Dingle, ",Kerry,"Activity,Experience,Activity Operator,Tour",5.0
1557,Dingle Surf School,52.140231,-10.271481,"Green St, Dingle, V92 CC85",Kerry,"Activity,Experience,Surfing,Activity Operator",4.8
1558,Dingle Traditional Rowing,52.13804514399423,-10.278471142507785,"Marina Centre, Dingle, ",Kerry,"Activity,Experience,Activity Operator,Boat,Tour",5.0
1559,The Dingle Woollen Company,52.1394102,-10.2742516,"Strand St, Dingle, ",Kerry,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.7
1560,Dining at Hylands Burren Hotel,53.1155986,-9.1491458,"Main Street, Ballyvaughan, H91 EY00",Clare,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.2
1561,Dinis Cottage,52.009697,-9.548429100000002,"Killarney National Park, Muckross Rd, Dinish Island, Killarney, ",Kerry,"Activity,Food and Drink,Experience,Cafe",4.5
1562,"Dinos, Kinsale",51.7048587,-8.521887600000001,"4 Pier Rd, Sleveen, Kinsale, ",Cork,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.2
1563,The National Monument,51.8960944,-8.4745872,"48 Grand Parade, Centre, , T12 PY86",Cork,"Activity,Experience,Tracing Your Ancestors,Attraction,Public Sculpture",4.5
1564,Discover Northern Ireland - Rabbie's Small Group Tours,53.34269399999999,-6.2568068,"Nassau St, , ",Dublin,"Activity,Experience,Activity Operator,Tour",5.0
1565,Díseart,52.14184789999999,-10.270519,"Green St, Dingle, ",Kerry,"Activity,Experience,Learning,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Gardens,Garden",4.7
1566,disndat pub,53.3437397,-6.263620899999998,"3 Dame Ct, Dublin, D02 TW84",Dublin,"Activity,Food and Drink,Venue,Music,Pubs and Bar",4.2
1567,Dive Academy Scuba Diving School,53.1197479,-9.668220200000004,"The Aran Island, Killeany, Kilronan, , H91 H2CV",Galway,"Activity,Kayaking,Activity Operator,Nature and Wildlife",5.0
1568,Arranmore Charters,54.98224099999999,-8.517058000000002,"54.982241, -8.517058, Gortgarra, , ",Donegal,"Activity,Experience,Activity Operator",4.5
1569,Belmullet Boat Charters,54.095458,-10.120582,"Belmullet Dive Centre, Belmullet (Béal an Mhuirthead), Blacksod, ",Mayo,"Activity,Fishing,Angling,Activity Operator,Boat,Tour",5.0
1570,DiVino Italian Restaurant Skerries,53.5780482,-6.1069343,"Church St, Townparks, Skerries, ",Dublin,"Activity,Food and Drink,Restaurant",4.5
1571,Djinn Jewellery,53.33680099999999,-6.2653738,"15 Wexford St, Dublin, D02 AP93",Dublin,"Activity,Craft,Shopping,Shopping Centres and Department Store",4.7
1572,DK Connemara Oysters Farm Tour,53.556917,-9.984624,"Ballinakill Bay, Dawros, Letterfrack, ",Galway,"Activity,Experience,Food and Drink,Restaurant,Learning,Activity Operator,Seafood,Food Trails and Tour,Tour",4.8
1573,Doagh Famine Village,55.30889139999999,-7.335887699999999,"Doagh Famine Village, Lagacurry, Ballyliffin, F93 PK19",Donegal,Activity Experience Attraction Museums and Attraction Cafe Food and Drink Tour,4.7
1574,Douglas Hyde Interpretative Centre,53.8817228,-8.451640600000001,"Portaghard, Frenchpark, ",Roscommon,"Activity,Experience,Gardens,Attraction,Garden,Museums and Attraction",3.7
1575,Dodd's Rock Beach,52.6633570030804,-6.21345910495862,"Dood's Rock Beach, North of Courtown, Courtown, ",Wexford,"Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Nature and Wildlife",4.7
1576,Dodi Café,52.9327209,-9.3460973,"Main St, Dough, Lahinch, ",Clare,"Activity,Food and Drink,Experience,Cafe",4.7
1577,DoDublin Ghostbus Kids Tour,53.350555,-6.260958599999999,", , ",Dublin,"Activity,Activity Operator,Tour",4.5
1578,DoDublin Tours,53.350463341089466,-6.261028196739858,"Dublin Bus, 59 Upper O'Connell Street, , ",Dublin,"Activity,Tour",4.4
1579,Doe Castle,55.1352927,-7.8645123,"Castledoe, , ",Donegal,"Activity,Experience,Castle,Attraction,Historic Houses and Castle",4.6
